10117,0300,10117-402,ADA COUNTER FRT TRIM,1.0000,,F,EA
10117,0400,10117-403,ADA COUNTER SIDE TRIM,1.0000,,F,EA
10117,0500,10117-404,SIGN PANEL,1.0000,,F,EA
10203,0100,10203-10,GATE ASSEMBLY & HDW,1.0000,,F,EA
10203,0200,10203-20,MOUNTING BLOCK ASSM,2.0000,,F,EA
10203,0300,10203-900,"32"" PIANO HINGE",1.0000,,F,EA
10203-10,0100,10203-150,FRONT/BACK BUILD UP,2.0000,,F,EA
10203-10,0200,10203-280,INTERIOR FRAME,4.0000,,F,EA
10203-10,0300,10203-281,TOP/BTM FRAME,2.0000,,F,EA
10203-10,0400,10203-283,VERTICAL FRAME,3.0000,,F,EA
10203-10,0500,10203-800,DOOR HPL,2.0000,,F,EA
10203-10,0600,10203-801,DOOR SIDE HPL,4.0000,,F,EA
10203-20,0100,10203-518,STOP BLOCK BLANK 1=R&L,1.0000,,F,EA
10203-20,0200,10203-803,STOP BLOCK LAMINATE,2.0000,,F,EA
10203-20,0300,10203-804,STOP BLOCK LAMINATE #2,2.0000,,F,EA
10203-20,0400,10203-805,STOP BLOCK LAMINATE #3,2.0000,,F,EA
10203-20,0500,10203-808,STOP BLOCK LAMINATE #3,2.0000,,F,EA
10204,0100,10204-00,"36""H TERMINAL CABINET & HDW",1.0000,,F,EA
10204-00,0100,10204-100,TOP PANEL,1.0000,,F,EA
10204-00,0200,10204-110,TOP FIXED SHELF,1.0000,,F,EA
10204-00,0300,10204-119,MIDDLE FIXED SHELF,1.0000,,F,EA
10204-00,0400,10204-129,BOTTOM FIXED SHELF,1.0000,,F,EA
10204-00,0500,10204-200,DRAWER FACE,2.0000,,F,EA
10204-00,0600,10204-202,DRAWER BOX SIDE,4.0000,,F,EA
10204-00,0700,10204-203,DRAWER BOX FRONT,2.0000,,F,EA
10204-00,0800,10204-204,DRAWER BOX BACK,2.0000,,F,EA
10204-00,0900,10204-209,DRAWER BOTTOM,2.0000,,F,EA
10204-00,1000,10204-302,RIGHT END PANEL,1.0000,,F,EA
10204-00,1100,10204-303,LEFT END PANEL,1.0000,,F,EA
10204-00,1200,10204-312,END ACCESS COVER 1=2,0.5000,,F,EA
10204-00,1300,10204-320,DIVIDER PANEL,1.0000,,F,EA
10204-00,1400,10204-500,TOE KICK,1.0000,,F,EA
10204-00,1500,10204-506,BOTTOM PANEL,1.0000,,F,EA
10204-00,1600,10204-509,BTM ACCESS COVER 1=2,0.5000,,F,EA
10204-00,1700,10204-609,BACK PANEL,1.0000,,F,EA
10204-202,0100,88.9CWDRWLINEAL,88.9 WHITE DRAWER LINEAL,0.1481,,M,EA
10204-203,0100,88.9CWDRWLINEAL,88.9 WHITE DRAWER LINEAL,0.1087,,M,EA
10204-204,0100,88.9CWDRWLINEAL,88.9 WHITE DRAWER LINEAL,0.1087,,M,EA
10205,0100,10205-00,"36"" POWER POLE CABINET & HDW",1.0000,,F,EA
10205-00,0100,10205-100,TOP PANEL,1.0000,,F,EA
10205-00,0200,10205-275,REMOVABLE FACIA PANEL,1.0000,,F,EA
10205-00,0300,10205-302,RIGHT END PANEL,1.0000,,F,EA
10205-00,0400,10205-303,LEFT END PANEL,1.0000,,F,EA
10205-00,0500,10205-500,TOE KICK 1=2,0.5000,,F,EA
10205-00,0600,10205-506,BOTTOM PANEL,1.0000,,F,EA
10205-00,0700,10205-534,BOTTOM ACCESS COVER,1.0000,,F,EA
10205-00,0800,10205-560,BASE BTM PANEL,1.0000,,F,EA
10205-00,0900,10205-600,TOP STRETCHER 1=2,1.0000,,F,EA
10205-00,1000,10205-609,BACK PANEL,1.0000,,F,EA
10206,0100,10206-00,INLINE POWER POLE FILLER & HDW,1.0000,,F,EA
10206-00,0100,10206-100,TOP PANEL,1.0000,,F,EA
10206-00,0200,10206-275,REMOVABLE FACIA PANEL,1.0000,,F,EA
10206-00,0300,10206-302,RIGHT END PANEL,1.0000,,F,EA
10206-00,0400,10206-303,LEFT END PANEL,1.0000,,F,EA
10206-00,0500,10206-500,TOE KICK 1=2,1.0000,,F,EA
10206-00,0600,10206-506,BOTTOM PANEL 1=2,0.5000,,F,EA
10206-00,0700,10206-534,BOTTOM ACCESS COVER,1.0000,,F,EA
10206-00,0800,10206-560,BASE BOTTOM PNL 1=2,0.5000,,F,EA
10206-00,0900,10206-600,TOP/BACK STRETCHER 1=2,2.5000,,F,EA
10206-00,1000,10206-609,BACK PANEL,1.0000,,F,EA
10211,0100,10211-00,TALL 3/4 JEWELRY SHOWCASE&HDW,1.0000,,F,EA
10211,0200,10211-912,LFT MIRROR 1/8X19 9/16X28 1/8,1.0000,,F,EA
10211,0300,10211-913,RH MIRROR 1/8X19 9/16X 28 1/8,1.0000,,F,EA
10211-00,0100,10211-10,DRAWER ASSEMBLY,2.0000,,F,EA
10211-00,0200,10211-110,FIXED SHELF,1.0000,,F,EA
10211-00,0300,10211-124,TOP FRONT RAIL,1.0000,,F,EA
10211-00,0400,10211-170,INSERT SUB TOP,2.0000,,F,EA
10211-00,0500,10211-260,RIGHT DOOR,1.0000,,F,EA
10211-00,0600,10211-261,LEFT DOOR,1.0000,,F,EA
10211-00,0700,10211-280,FRONT PANEL,1.0000,,F,EA
10211-00,0800,10211-285,INSERT FRONT PANEL,2.0000,,F,EA
10211-00,0900,10211-302,RIGHT END PANEL,1.0000,,F,EA
10211-00,1000,10211-303,LEFT END PANEL,1.0000,,F,EA
10211-00,1100,10211-312,INSERT SIDE PANEL,4.0000,,F,EA
10211-00,1200,10211-320,DIVIDER,1.0000,,F,EA
10211-00,1300,10211-500,FRONT TOE KICK,2.0000,,F,EA
10211-00,1400,10211-506,BOTTOM PANEL,1.0000,,F,EA
10211-00,1500,10211-509,TRAP DOOR 1=2,1.0000,,F,EA
10211-00,1600,10211-535,TOE KICK RIB,1.0000,,F,EA
10211-00,1700,10211-800,TOP FRT RAIL SIDE HPL,2.0000,,F,EA
10211-00,1800,10211-801,TOP FRONT RAIL TOP HPL,1.0000,,F,EA
10211-00,1900,10211-910,DOOR MIRROR 1/8X24 1/4X26 1/32,1.0000,,F,EA
10211-00,2000,10211-910,DOOR MIRROR 1/8X24 1/4X26 1/32,1.0000,,F,EA
10211-00,2100,10211-911,DOOR MIRROR W/ LOCK CUTOUT,1.0000,,F,EA
10211-00,2200,10211-911,DOOR MIRROR W/ LOCK CUTOUT,1.0000,,F,EA
10211-10,0100,10211-200,DRAWER FACE,1.0000,,F,EA
10211-10,0200,10211-202,DRAWER BOX SIDE,2.0000,,F,EA
10211-10,0300,10211-203,DRAWER BOX FRONT,1.0000,,F,EA
10211-10,0400,10211-204,DRAWER BOX BACK,1.0000,,F,EA
10211-10,0500,10211-209,DRAWER BOTTOM,1.0000,,F,EA
10212,0100,10211-912,LFT MIRROR 1/8X19 9/16X28 1/8,1.0000,,F,EA
10212,0200,10211-913,RH MIRROR 1/8X19 9/16X 28 1/8,1.0000,,F,EA
10212,0300,10212-00,"30""JEWELRY SHOWCASE & HDW",1.0000,,F,EA
10212-00,0100,10211-302,RIGHT END PANEL,1.0000,,F,EA
10212-00,0200,10211-303,LEFT END PANEL,1.0000,,F,EA
10212-00,0300,10211-312,INSERT SIDE PANEL,4.0000,,F,EA
10212-00,0400,10211-509,TRAP DOOR 1=2,0.5000,,F,EA
10212-00,0500,10212-10,DRAWER ASSEMBLY,1.0000,,F,EA
10212-00,0600,10212-110,FIXED SHELF,1.0000,,F,EA
10212-00,0700,10212-124,TOP FRONT RAIL,1.0000,,F,EA
10212-00,0800,10212-170,INSERT SUB TOP,2.0000,,F,EA
10212-00,0900,10212-260,RIGHT DOOR,1.0000,,F,EA
10212-00,1000,10212-261,LEFT DOOR,1.0000,,F,EA
10212-00,1100,10212-280,FRONT PANEL,1.0000,,F,EA
10212-00,1200,10212-285,INSERT FRONT PANEL,2.0000,,F,EA
10212-00,1300,10212-500,FRONT TOEKICK,2.0000,,F,EA
10212-00,1400,10212-506,BOTTOM PANEL,1.0000,,F,EA
10212-00,1500,10212-800,TOP FRT RAIL SIDE HPL,2.0000,,F,EA
10212-00,1600,10212-801,TOP FRT RAIL TOP HPL,1.0000,,F,EA
10212-00,1700,10212-910,SMALL DOOR MIRROR,1.0000,,F,EA
10212-00,1800,10212-910,SMALL DOOR MIRROR,1.0000,,F,EA
10212-00,1900,10212-911,SMALL DOOR MIRROR W/ LOCK,1.0000,,F,EA
10212-00,2000,10212-911,SMALL DOOR MIRROR W/ LOCK,1.0000,,F,EA
10212-10,0100,10211-202,DRAWER BOX SIDE,2.0000,,F,EA
10212-10,0200,10212-200,DRAWER FACE,1.0000,,F,EA
10212-10,0300,10212-203,DRAWER BOX FRONT,1.0000,,F,EA
10212-10,0400,10212-204,DRAWER BOX BACK,1.0000,,F,EA
10212-10,0500,10212-209,DRAWER BOTTOM,1.0000,,F,EA
10213,0100,10213-00,GO BACK CABINET,1.0000,,F,EA
10213,0200,10213-900,"25"" ALUMINUM U CHANNEL",2.0000,,F,EA
10213-00,0100,10213-100,TOP,1.0000,,F,EA
10213-00,0200,10213-205,TOP STRETCHER,2.0000,,F,EA
10213-00,0300,10213-252,DOOR FILLER STRIP 1=2,1.0000,,F,EA
10213-00,0400,10213-302,RIGHT END PANEL,1.0000,,F,EA
10213-00,0500,10213-303,LEFT END PANEL,1.0000,,F,EA
10213-00,0600,10213-609,BACK PANEL,1.0000,,F,EA
10213-00,0700,10213-800,HPL FOR EDGEBANDING,0.7500,,F,EA
10214,0100,10214-00,FULL GLS CORNER SHOWCASE/HDW,1.0000,,F,EA
10214,0200,10214-917,LEFT SIDE MIRROR,1.0000,,F,EA
10214,0300,10214-918,RIGHT SIDE MIRROR,1.0000,,F,EA
10214-00,0100,10211-509,TRAP DOOR 1=2,1.0000,,F,EA
10214-00,0200,10214-10,** no desc for part,2.0000,,F,EA
10214-00,0300,10214-110,FIXED SHELF,1.0000,,F,EA
10214-00,0400,10214-124,TOP FRONT RAIL,1.0000,,F,EA
10214-00,0500,10214-170,RT INSERT SUB TOP,1.0000,,F,EA
10214-00,0600,10214-171,LFT INSERT SUB TOP,1.0000,,F,EA
10214-00,0700,10214-260,RIGHT DOOR,1.0000,,F,EA
10214-00,0800,10214-261,LEFT DOOR,1.0000,,F,EA
10214-00,0900,10214-280,FRONT PANEL,1.0000,,F,EA
10214-00,1000,10214-281,FRONT PANEL 1=R&L,1.0000,,F,EA
10214-00,1100,10214-285,RT INSERT FRT PANEL,1.0000,,F,EA
10214-00,1200,10214-286,LFT INSERT FRT PANEL,1.0000,,F,EA
10214-00,1300,10214-287,INSERT FRT PANEL 1=R&L,1.0000,,F,EA
10214-00,1400,10214-302,RIGHT END PANEL,1.0000,,F,EA
10214-00,1500,10214-303,LEFT END PANEL,1.0000,,F,EA
10214-00,1600,10214-312,RT INSIDE END PANEL,1.0000,,F,EA
10214-00,1700,10214-313,LFT INSIDE END PANEL,1.0000,,F,EA
10214-00,1800,10214-320,DIVIDER PANEL,1.0000,,F,EA
10214-00,1900,10214-332,RT INSERT SML END,1.0000,,F,EA
10214-00,2000,10214-333,LFT INSERT SML END,1.0000,,F,EA
10214-00,2100,10214-342,RT INSERT LG END,1.0000,,F,EA
10214-00,2200,10214-343,LEFT INSERT LG END,1.0000,,F,EA
10214-00,2300,10214-500,BACK TOE KICK,1.0000,,F,EA
10214-00,2400,10214-502,FRONT TOE KICK 1=R&L,1.0000,,F,EA
10214-00,2500,10214-504,FRONT TOE KICK,1.0000,,F,EA
10214-00,2600,10214-506,BOTTOM PANEL,1.0000,,F,EA
10214-00,2700,10214-535,TOE KICK RIB,1.0000,,F,EA
10214-00,2800,10214-800,TOP FRT RAIL SIDE HPL,2.0000,,F,EA
10214-00,2900,10214-801,TOP FRT RAIL TOP HPL,1.0000,,F,EA
10214-00,3000,10214-915,DOOR MIRROR W/ LOCK CUTOUT,1.0000,,F,EA
10214-00,3100,10214-915,DOOR MIRROR W/ LOCK CUTOUT,1.0000,,F,EA
10214-00,3200,10214-916,DOOR MIRROR,1.0000,,F,EA
10214-10,0100,10214-200,DRAWER FACE,1.0000,,F,EA
10214-10,0200,10214-202,DRAWER BOX SIDE,2.0000,,F,EA
10214-10,0300,10214-203,DRAWER BOX FRONT,1.0000,,F,EA
10214-10,0400,10214-204,DRAWER BOX BACK,1.0000,,F,EA
10214-10,0500,10214-209,DRAWER BOTTOM,1.0000,,F,EA
10216,0100,10216-00,INLINE CHECKOUT CTR RT W/HDW,1.0000,,F,EA
10216-00,0100,10216-10,LEFT COUNTER,1.0000,,F,EA
10216-00,0200,10216-20,RIGHT COUNTER,1.0000,,F,EA
10216-00,0300,10216-30,** no desc for part,1.0000,,F,EA
10216-00,0400,10216-40,LARGE TRANS TOP,1.0000,,F,EA
10216-00,0500,10216-50,SMALL TRANS TOP,1.0000,,F,EA
10216-10,0100,10216-110,TOP LEFT FIXED SHELF,1.0000,,F,EA
10216-10,0200,10216-119,BOTTOM LEFT FIXED SHELF,1.0000,,F,EA
10216-10,0300,10216-121,MIDDLE FIXED SHELF,1.0000,,F,EA
10216-10,0400,10216-155,TOP LEFT FRONT STRETCHER,1.0000,,F,EA
10216-10,0500,10216-156,TOP CENTER FRT STRETCHER,1.0000,,F,EA
10216-10,0600,10216-157,TOP BACK STRETCHER,1.0000,,F,EA
10216-10,0700,10216-200,LEFT  DRW FRONT 1=2,0.5000,,F,EA
10216-10,0800,10216-201,RT DRW FRONT 1=2,0.5000,,F,EA
10216-10,0900,10216-213,RIGHT DRW BOX SIDE,2.0000,,F,EA
10216-10,1000,10216-219,RIGHT DRW BOX BOTTOM,2.0000,,F,EA
10216-10,1100,10216-221,LEFT MID DRW BOX FRT/BACK,1.0000,,F,EA
10216-10,1200,10216-222,RIGHT DRW BOX FRONT,1.0000,,F,EA
10216-10,1300,10216-223,LEFT DRW BOX BACK,1.0000,,F,EA
10216-10,1400,10216-224,LEFT DRAWER BOX FRONT,1.0000,,F,EA
10216-10,1500,10216-230,LEFT DRW BOX BOTTOM,1.0000,,F,EA
10216-10,1600,10216-302,RIGHT END PANEL,1.0000,,F,EA
10216-10,1700,10216-303,LEFT END PANEL,1.0000,,F,EA
10216-10,1800,10216-320,LEFT DIVIDER,1.0000,,F,EA
10216-10,1900,10216-355,TOP BACK VERT STRETCHER,1.0000,,F,EA
10216-10,2000,10216-357,BTM BACK VERT STRETCHER,1.0000,,F,EA
10216-10,2100,10216-360,END CAP,1.0000,,F,EA
10216-10,2200,10216-506,BOTTOM PANEL,1.0000,,F,EA
10216-10,2300,10216-523,LRG BTM ACCESS PANEL 1=2,1.0000,,F,EA
10216-10,2400,10216-609,BACK PANEL,1.0000,,F,EA
10216-10,2500,10216-800,LARGE BACK TOP HPL,1.0000,,F,EA
10216-10,2600,10216-801,SMALL BACK TOP HPL,1.0000,,F,EA
10216-10,2700,10216-803,BOTTOM BACK HPL,1.0000,,F,EA
10216-20,0100,10216-122,PULLOUT SHELF,1.0000,,F,EA
10216-20,0200,10216-123,RIGHT SIDE FIXED SHELF,1.0000,,F,EA
10216-20,0300,10216-128,TOP FRONT CLEAT-RIGHT,1.0000,,F,EA
10216-20,0400,10216-130,LOWER ADJUSTABLE SHELF,1.0000,,F,EA
10216-20,0500,10216-204,SMALL DRW BOX BACK,1.0000,,F,EA
10216-20,0600,10216-206,LARGE DRW BOX SIDE,2.0000,,F,EA
10216-20,0700,10216-231,SMALL DRW BOX BOTTOM,1.0000,,F,EA
10216-20,0800,10216-232,RIGHT DRW FRONT 1=2,0.5000,,F,EA
10216-20,0900,10216-285,#2 FRONT PANEL,1.0000,,F,EA
10216-20,1000,10216-312,#2 RIGHT END PANEL,1.0000,,F,EA
10216-20,1100,10216-313,#2 LEFT END PANEL,1.0000,,F,EA
10216-20,1200,10216-322,RIGHT DIVIDER,1.0000,,F,EA
10216-20,1300,10216-323,LEFT DIVIDER,1.0000,,F,EA
10216-20,1400,10216-360,END CAP,1.0000,,F,EA
10216-20,1500,10216-510,BOTTOM #2,1.0000,,F,EA
10216-20,1600,10216-524,SML BTM ACCESS PNL 1=2,1.0000,,F,EA
10216-20,1700,10216-603,SMALL TOP STRETCHER,1.0000,,F,EA
10216-20,1800,10216-604,GROMMET TOP STRETCHER 1=2,0.5000,,F,EA
10216-20,1900,10216-605,TOP BACK STRETCHER,0.5000,,F,EA
10216-20,2000,10216-606,BTM BACK STRETCHER,0.5000,,F,EA
10216-20,2100,10216-640,CENTER STRETCHER 1=4,1.0000,,F,EA
10216-20,2200,10216-641,BOLT HOLDER PIECE 1=2,0.5000,,F,EA
10216-20,2300,10216-802,HPL FOR STRIP BANDING,0.0800,,F,EA
10216-30,0100,10216-500,RIGHT TOEKICK FRT/BACK,1.0000,,F,EA
10216-30,0200,10216-501,LEFT TOEKICK FRT/BACK,1.0000,,F,EA
10216-30,0300,10216-502,RIGHT/LEFT END BASE,2.0000,,F,EA
10216-30,0400,10216-513,TOP STRETCHER,4.0000,,F,EA
10216-30,0500,10216-514,BOTTOM STRETCHER,2.0000,,F,EA
10216-30,0600,10216-665,TOEKICK TOP,1.0000,,F,EA
10216-40,0100,10216-100,TOP,1.0000,,F,EA
10216-40,0200,10216-117,TOP FRT/BACK BUILD DOWN,2.0000,,F,EA
10216-40,0300,10216-144,TOP LFT/RT BUILD DOWN,2.0000,,F,EA
10216-40,0400,10216-150,TOP MIDDLE BUILD DOWN,2.0000,,F,EA
10216-50,0100,10216-143,FRT/BACK BUILD DOWN,1.0000,,F,EA
10216-50,0200,10216-160,#2 TOP,1.0000,,F,EA
10217,0100,10217-00,INLINE STACKED  POS CTR & HDW,1.0000,,F,EA
10217-00,0100,10217-10,LEFT COUNTER,1.0000,,F,EA
10217-00,0200,10217-100,TOP #4,1.0000,,F,EA
10217-00,0300,10217-160,TOP #2,1.0000,,F,EA
10217-00,0400,10217-20,RIGHT COUNTER,1.0000,,F,EA
10217-00,0500,10217-30,TOEKICK BASE,1.0000,,F,EA
10217-00,0700,10217-LH,LOOSE HARDWARE,1.0000,,F,EA
10217-10,0100,10217-110,TOP LEFT FIXED SHELF,1.0000,,F,EA
10217-10,0200,10217-119,BTM LEFT FIXED SHELF,1.0000,,F,EA
10217-10,0300,10217-121,TOP,1.0000,,F,EA
10217-10,0400,10217-124,MIDDLE FIXED SHELF,1.0000,,F,EA
10217-10,0500,10217-155,TOP LEFT FRONT STRETCHER,2.0000,,F,EA
10217-10,0600,10217-157,TOP BACK STRETCHER,1.0000,,F,EA
10217-10,0700,10217-200,LEFT DRAWER FRONT,1.0000,,F,EA
10217-10,0800,10217-201,MIDDLE DRAWER FRONT,1.0000,,F,EA
10217-10,0900,10217-202,LEFT DRAWER BOX SIDE,2.0000,,F,EA
10217-10,1000,10217-213,MIDDLE DRAWER BOX SIDE,2.0000,,F,EA
10217-10,1100,10217-219,MIDDLE DRW BOX BTM,1.0000,,F,EA
10217-10,1200,10217-221,MID DRAWER BOX BACK,1.0000,,F,EA
10217-10,1300,10217-222,MID DRAWER BOX FRONT,1.0000,,F,EA
10217-10,1400,10217-223,LEFT DRAWER BOX BACK,1.0000,,F,EA
10217-10,1500,10217-224,LEFT DRW BOX BACK,1.0000,,F,EA
10217-10,1600,10217-230,LEFT DRAWER BOX BOTTOM,1.0000,,F,EA
10217-10,1700,10217-302,RIGHT END PANEL,1.0000,,F,EA
10217-10,1800,10217-303,LEFT END PANEL,1.0000,,F,EA
10217-10,1900,10217-320,CENTER DIVIDER,1.0000,,F,EA
10217-10,2000,10217-355,TOP BACK LEFT STRETCHER,1.0000,,F,EA
10217-10,2100,10217-356,TOP BACK RT STRETCHER,1.0000,,F,EA
10217-10,2200,10217-357,BTM BACK VERT STRETCHER,1.0000,,F,EA
10217-10,2300,10217-360,END CAP 1=2,0.5000,,F,EA
10217-10,2400,10217-506,BOTTOM PANEL,1.0000,,F,EA
10217-10,2500,10217-523,LARGE BTM ACCESS PNL 1=2,1.0000,,F,EA
10217-10,2600,10217-609,BACK PANEL,1.0000,,F,EA
10217-20,0100,10217-120,UPPER ADJ SHELF,1.0000,,F,EA
10217-20,0200,10217-123,RIGHT SIDE FIXED SHELF,1.0000,,F,EA
10217-20,0300,10217-128,TOP FRONT CLEAT,1.0000,,F,EA
10217-20,0400,10217-130,LOWER ADJ SHELF,1.0000,,F,EA
10217-20,0500,10217-203,SMALL DRW BOX BACK,1.0000,,F,EA
10217-20,0600,10217-205,SMALL DRW BOX FRONT,1.0000,,F,EA
10217-20,0700,10217-209,SMALL DRW BOX BTM,1.0000,,F,EA
10217-20,0800,10217-214,SMALL DRW BOX SIDE,2.0000,,F,EA
10217-20,0900,10217-220,SMALL MID DRW FRT 1=2,0.5000,,F,EA
10217-20,1000,10217-285,REMOVABLE PANEL,1.0000,,F,EA
10217-20,1100,10217-312,RIGHT END PANEL #2,1.0000,,F,EA
10217-20,1200,10217-313,LEFT END PANEL #2,1.0000,,F,EA
10217-20,1300,10217-322,RIGHT DIVIDER,1.0000,,F,EA
10217-20,1400,10217-323,LEFT DIVIDER,1.0000,,F,EA
10217-20,1500,10217-510,BOTTOM,1.0000,,F,EA
10217-20,1600,10217-524,SMALL BTM ACCESS PNL 1=2,0.5000,,F,EA
10217-20,1700,10217-525,SMALL ACCESS PNL 1=2,0.5000,,F,EA
10217-20,1800,10217-600,BACK CLEAT,1.0000,,F,EA
10217-20,1900,10217-604,TOP BACK STRETCHER 1=2,0.5000,,F,EA
10217-20,2000,10217-605,TOP BACK STRETCHER 1=2,0.5000,,F,EA
10217-20,2100,10217-606,BTM BACK STRETCHER 1=2,0.5000,,F,EA
10217-20,2200,10217-640,CENTER STRETCHER 1=2,1.0000,,F,EA
10217-20,2300,10217-641,BACK GRMT STRETCHER 1=2,0.5000,,F,EA
10217-20,2400,10217-642,FRT GROMT STRETCHER 1=2,0.5000,,F,EA
10217-203,0100,88.9CWDRWLINEAL,88.9 WHITE DRAWER LINEAL,6.3174,,M,EA
10217-205,0100,88.9CWDRWLINEAL,88.9 WHITE DRAWER LINEAL,6.3174,,M,EA
10217-213,0100,88.9CWDRWLINEAL,88.9 WHITE DRAWER LINEAL,0.1655,,M,EA
10217-214,0100,88.9CWDRWLINEAL,88.9 WHITE DRAWER LINEAL,0.1458,,M,EA
10217-221,0100,88.9CWDRWLINEAL,88.9 WHITE DRAWER LINEAL,0.1872,,M,EA
10217-222,0100,88.9CWDRWLINEAL,88.9 WHITE DRAWER LINEAL,0.1872,,M,EA
10217-30,0100,10217-500,FRONT TOEKICK,1.0000,,F,EA
10217-30,0200,10217-501,BACK TOEKICK,1.0000,,F,EA
10217-30,0300,10217-502,END BASE RT/LFT,2.0000,,F,EA
10217-30,0400,10217-514,BOTTOM STRETCHER,5.0000,,F,EA
10217-30,0500,10217-665,INSIDE TOP CUBE WALL,1.0000,,F,EA
10217-40,0100,10217-100,TOP #4,1.0000,,F,EA
10217-40,0200,10217-144,TOP & BTM BUILD DOWN,2.0000,,F,EA
10217-40,0300,10217-150,RT/LFT BUILD DOWN,3.0000,,F,EA
10217-50,0100,10217-143,BUILD DOWN,1.0000,,F,EA
10217-50,0200,10217-160,TOP #2,1.0000,,F,EA
10218,0100,10218-00,INLINE STACKED POS/HDW-NO POLE,1.0000,,F,EA
10218-00,0100,10217-100,TOP #4,1.0000,,F,EA
10218-00,0200,10217-30,TOEKICK BASE,1.0000,,F,EA
10218-00,0300,10218-10,LEFT COUNTER,1.0000,,F,EA
10218-00,0400,10218-160,TOP #2,1.0000,,F,EA
10218-00,0500,10218-20,RIGHT COUNTER,1.0000,,F,EA
10218-00,0700,10218-LH,LOOSE HARDWARE,1.0000,,F,EA
10218-10,0100,10217-110,TOP LEFT FIXED SHELF,1.0000,,F,EA
10218-10,0200,10217-119,BTM LEFT FIXED SHELF,1.0000,,F,EA
10218-10,0300,10217-121,TOP,1.0000,,F,EA
10218-10,0400,10217-124,MIDDLE FIXED SHELF,1.0000,,F,EA
10218-10,0500,10217-155,TOP LEFT FRONT STRETCHER,2.0000,,F,EA
10218-10,0600,10217-157,TOP BACK STRETCHER,1.0000,,F,EA
10218-10,0700,10217-200,LEFT DRAWER FRONT,1.0000,,F,EA
10218-10,0800,10217-202,LEFT DRAWER BOX SIDE,2.0000,,F,EA
10218-10,0900,10217-213,MIDDLE DRAWER BOX SIDE,2.0000,,F,EA
10218-10,1000,10217-219,MIDDLE DRW BOX BTM,1.0000,,F,EA
10218-10,1100,10217-221,MID DRAWER BOX BACK,1.0000,,F,EA
10218-10,1200,10217-222,MID DRAWER BOX FRONT,1.0000,,F,EA
10218-10,1300,10217-223,LEFT DRAWER BOX BACK,1.0000,,F,EA
10218-10,1400,10217-224,LEFT DRW BOX BACK,1.0000,,F,EA
10218-10,1500,10217-230,LEFT DRAWER BOX BOTTOM,1.0000,,F,EA
10218-10,1600,10217-302,RIGHT END PANEL,1.0000,,F,EA
10218-10,1700,10217-320,CENTER DIVIDER,1.0000,,F,EA
10218-10,1800,10217-355,TOP BACK LEFT STRETCHER,1.0000,,F,EA
10218-10,1900,10217-356,TOP BACK RT STRETCHER,1.0000,,F,EA
10218-10,2000,10217-357,BTM BACK VERT STRETCHER,1.0000,,F,EA
10218-10,2100,10217-506,BOTTOM PANEL,1.0000,,F,EA
10218-10,2200,10217-523,LARGE BTM ACCESS PNL 1=2,1.0000,,F,EA
10218-10,2300,10217-609,BACK PANEL,1.0000,,F,EA
10218-10,2400,10218-303,LEFT END PANEL,1.0000,,F,EA
10218-20,0100,10216-641,BOLT HOLDER PIECE 1=2,0.5000,,F,EA
10218-20,0200,10217-120,UPPER ADJ SHELF,1.0000,,F,EA
10218-20,0300,10217-123,RIGHT SIDE FIXED SHELF,1.0000,,F,EA
